uid,number,name,rank,wld,kills,health,survivingDrones,roundTime,width,height
o7vLbs,#0020,Squadron Humia,0,-1,1,0,0,310,1024,1024
SUUxxl,#0020,Squadron Humia,0,-1,3,0,0,321,1024,1024
UJk5z9,#0020,Squadron Humia,0,1,6,158,3,319,1024,1024
UJk5z9,#0020,Squadron Humia,1,1,6,313,5,349,1024,1024
UJk5z9,#0020,Squadron Humia,2,1,6,206,5,345,1024,1024
UJk5z9,#0020,Squadron Humia,3,1,6,41,2,503,1024,1024
UJk5z9,#0020,Squadron Humia,4,1,6,251,5,255,1024,1024
UJk5z9,#0020,Squadron Humia,5,1,6,189,5,322,1024,1024
UJk5z9,#0020,Squadron Humia,6,1,6,355,5,384,1024,1024
UJk5z9,#0020,Squadron Humia,7,1,6,52,1,652,1024,1024
UJk5z9,#0020,Squadron Humia,8,1,6,193,3,323,1024,1024
UJk5z9,#0020,Squadron Humia,9,1,6,105,4,486,1024,1024
UJk5z9,#0020,Squadron Humia,10,-1,3,0,0,421,1024,1024
TtbY7E,#0021,Squadron Selea,0,1,6,162,3,415,1024,1024
TtbY7E,#0021,Squadron Selea,1,1,6,186,3,321,1024,1024
TtbY7E,#0021,Squadron Selea,2,1,6,215,5,287,1024,1024
TtbY7E,#0021,Squadron Selea,3,1,6,208,5,314,1024,1024
TtbY7E,#0021,Squadron Selea,4,1,6,234,4,275,1024,1024
TtbY7E,#0021,Squadron Selea,5,1,6,463,6,356,1024,1024
TtbY7E,#0021,Squadron Selea,6,1,6,452,6,314,1024,1024
TtbY7E,#0021,Squadron Selea,7,1,6,234,3,334,1024,1024
TtbY7E,#0021,Squadron Selea,8,1,6,159,4,333,1024,1024
TtbY7E,#0021,Squadron Selea,9,1,6,145,3,283,1024,1024
TtbY7E,#0021,Squadron Selea,10,-1,2,0,0,436,1024,1024
vF2rjY,#0021,Squadron Selea,0,1,6,249,4,401,1024,1024
vF2rjY,#0021,Squadron Selea,1,1,6,446,6,251,1024,1024
vF2rjY,#0021,Squadron Selea,2,-1,3,0,0,392,1024,1024
Hs0jEY,#0021,Squadron Selea,0,1,6,207,3,417,1024,1024
Hs0jEY,#0021,Squadron Selea,1,1,6,482,6,197,1024,1024
Hs0jEY,#0021,Squadron Selea,2,1,6,111,1,409,1024,1024
Hs0jEY,#0021,Squadron Selea,3,1,6,184,4,299,1024,1024
Hs0jEY,#0021,Squadron Selea,4,1,6,30,1,664,1024,1024
Hs0jEY,#0021,Squadron Selea,5,1,6,199,3,318,1024,1024
Hs0jEY,#0021,Squadron Selea,6,1,6,323,5,242,1024,1024
Hs0jEY,#0021,Squadron Selea,7,1,6,175,2,303,1024,1024
Hs0jEY,#0021,Squadron Selea,8,1,6,246,4,417,1024,1024
Hs0jEY,#0021,Squadron Selea,9,1,6,77,2,378,1024,1024
Hs0jEY,#0021,Squadron Selea,10,-1,3,0,0,462,1024,1024
GwlWlK,#0022,Squadron Yocarro Mk XLVII,0,1,6,225,4,257,1024,1024
GwlWlK,#0022,Squadron Yocarro Mk XLVII,1,1,6,333,5,204,1024,1024
GwlWlK,#0022,Squadron Yocarro Mk XLVII,2,1,6,317,4,240,1024,1024
GwlWlK,#0022,Squadron Yocarro Mk XLVII,3,1,6,204,4,279,1024,1024
GwlWlK,#0022,Squadron Yocarro Mk XLVII,4,1,6,407,6,185,1024,1024
GwlWlK,#0022,Squadron Yocarro Mk XLVII,5,1,6,452,6,254,1024,1024
GwlWlK,#0022,Squadron Yocarro Mk XLVII,6,1,6,475,5,233,1024,1024
GwlWlK,#0022,Squadron Yocarro Mk XLVII,7,1,6,225,3,379,1024,1024
GwlWlK,#0022,Squadron Yocarro Mk XLVII,8,1,6,325,5,272,1024,1024
GwlWlK,#0022,Squadron Yocarro Mk XLVII,9,-1,3,0,0,336,1024,1024
bdUw9O,#0022,Squadron Yocarro Mk XLVII,0,1,6,279,4,201,1024,1024
bdUw9O,#0022,Squadron Yocarro Mk XLVII,1,1,6,180,4,235,1024,1024
bdUw9O,#0022,Squadron Yocarro Mk XLVII,2,-1,3,0,0,376,1024,1024
6lLvdp,#0022,Squadron Yocarro Mk XLVII,0,-1,2,0,0,366,1024,1024
4M4Bgp,#0023,Squadron Manope Mk XXXVII,0,-1,3,0,0,377,1024,1024
afsCQ0,#0023,Squadron Manope Mk XXXVII,0,1,6,143,5,305,1024,1024
afsCQ0,#0023,Squadron Manope Mk XXXVII,1,1,6,9,1,687,1024,1024
afsCQ0,#0023,Squadron Manope Mk XXXVII,2,1,6,155,5,339,1024,1024
afsCQ0,#0023,Squadron Manope Mk XXXVII,3,-1,4,0,0,486,1024,1024
ozCLRq,#0023,Squadron Manope Mk XXXVII,0,-1,2,0,0,303,1024,1024
QpjOCZ,#0024,Squadron Wehines Mk L,0,1,6,38,1,386,1024,1024
QpjOCZ,#0024,Squadron Wehines Mk L,1,1,6,304,5,289,1024,1024
QpjOCZ,#0024,Squadron Wehines Mk L,2,1,6,288,6,306,1024,1024
QpjOCZ,#0024,Squadron Wehines Mk L,3,-1,1,0,0,446,1024,1024
eyrlCH,#0024,Squadron Wehines Mk L,0,-1,1,0,0,328,1024,1024
BOQkA4,#0024,Squadron Wehines Mk L,0,1,6,175,4,421,1024,1024
BOQkA4,#0024,Squadron Wehines Mk L,1,1,6,187,3,380,1024,1024
BOQkA4,#0024,Squadron Wehines Mk L,2,-1,4,0,0,427,1024,1024
42NqYI,#0025,Squadron Iapra,0,1,6,202,2,315,1024,1024
42NqYI,#0025,Squadron Iapra,1,1,6,137,2,456,1024,1024
42NqYI,#0025,Squadron Iapra,2,-1,1,0,0,361,1024,1024
Exmb4e,#0025,Squadron Iapra,0,-1,3,0,0,415,1024,1024
XgECBY,#0025,Squadron Iapra,0,-1,3,0,0,397,1024,1024
aCQSch,#0026,Squadron Jolea,0,1,6,44,1,456,1024,1024
aCQSch,#0026,Squadron Jolea,1,1,6,215,5,249,1024,1024
aCQSch,#0026,Squadron Jolea,2,-1,2,0,0,292,1024,1024
ty9xyz,#0026,Squadron Jolea,0,1,6,125,2,354,1024,1024
ty9xyz,#0026,Squadron Jolea,1,-1,3,0,0,361,1024,1024
NUzWwL,#0026,Squadron Jolea,0,-1,3,0,0,333,1024,1024
Xhpmc3,#0027,Squadron Yutania,0,-1,2,0,0,334,1024,1024
sLAO3m,#0027,Squadron Yutania,0,1,6,297,5,219,1024,1024
sLAO3m,#0027,Squadron Yutania,1,1,6,141,4,338,1024,1024
sLAO3m,#0027,Squadron Yutania,2,1,6,289,6,228,1024,1024
sLAO3m,#0027,Squadron Yutania,3,1,6,17,1,588,1024,1024
sLAO3m,#0027,Squadron Yutania,4,1,6,306,3,321,1024,1024
sLAO3m,#0027,Squadron Yutania,5,1,6,244,3,314,1024,1024
sLAO3m,#0027,Squadron Yutania,6,-1,3,0,0,365,1024,1024
v7Szin,#0027,Squadron Yutania,0,1,6,151,3,456,1024,1024
v7Szin,#0027,Squadron Yutania,1,1,6,166,3,248,1024,1024
v7Szin,#0027,Squadron Yutania,2,1,6,75,2,556,1024,1024
v7Szin,#0027,Squadron Yutania,3,1,6,91,2,493,1024,1024
v7Szin,#0027,Squadron Yutania,4,1,6,303,5,239,1024,1024
v7Szin,#0027,Squadron Yutania,5,1,6,83,3,372,1024,1024
v7Szin,#0027,Squadron Yutania,6,1,6,214,6,371,1024,1024
v7Szin,#0027,Squadron Yutania,7,1,6,135,3,231,1024,1024
v7Szin,#0027,Squadron Yutania,8,1,6,61,2,353,1024,1024
v7Szin,#0027,Squadron Yutania,9,1,6,169,3,278,1024,1024
v7Szin,#0027,Squadron Yutania,10,-1,3,0,0,356,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,0,1,6,337,6,220,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,1,1,6,364,6,234,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,2,1,6,202,3,368,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,3,1,6,79,2,415,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,4,1,6,385,5,214,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,5,1,6,9,1,685,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,6,1,6,121,2,720,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,7,1,6,253,5,196,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,8,1,6,406,5,236,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,9,1,6,182,3,331,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,10,1,6,162,2,469,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,11,1,6,93,3,385,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,12,1,6,234,6,306,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,13,1,6,128,1,443,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,14,1,6,157,3,293,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,15,1,6,235,3,296,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,16,1,6,453,6,178,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,17,1,6,379,4,253,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,18,1,6,270,6,326,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,19,1,6,11,1,474,1024,1024
HN5ltd,#0028,Squadron Senus Mk XLIX,20,-1,5,0,0,559,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,0,1,6,367,6,230,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,1,1,6,288,5,322,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,2,1,6,365,5,300,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,3,1,6,267,6,285,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,4,1,6,265,5,214,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,5,1,6,262,4,329,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,6,1,6,322,3,337,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,7,1,6,124,3,298,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,8,1,6,177,5,278,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,9,1,6,350,4,283,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,10,1,6,286,4,289,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,11,1,6,252,4,316,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,12,1,6,139,3,413,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,13,1,6,286,4,278,1024,1024
VoXDhW,#0028,Squadron Senus Mk XLIX,14,-1,4,0,0,579,1024,1024
iLeGUb,#0028,Squadron Senus Mk XLIX,0,-1,1,0,0,278,1024,1024
