uid,number,name,rank,wld,kills,health,survivingDrones,roundTime,width,height
Felea vs Lanus,#0089,Lanus,0,-1,2,0,0,432,800,800
Felea vs Lanus,#0133,Felea,0,1,6,399,5,308,800,800
Felea vs Lanus,#0089,Lanus,0,-1,1,0,0,308,800,800
Felea vs Lanus,#0133,Felea,0,1,6,429,5,341,800,800
Felea vs Lanus,#0089,Lanus,0,-1,1,0,0,341,800,800
Vathea vs Tetune,#0099,Vathea,0,-1,3,0,0,442,800,800
Vathea vs Tetune,#0134,Tetune,0,1,6,91,3,442,800,800
Vathea vs Tetune,#0099,Vathea,0,-1,3,0,0,300,800,800
Vathea vs Tetune,#0134,Tetune,0,1,6,199,3,300,800,800
Vathea vs Tetune,#0099,Vathea,0,-1,5,0,0,432,800,800
Vathea vs Tetune,#0134,Tetune,0,1,6,52,1,432,800,800
Monus vs Keclite,#0094,Monus,0,1,6,175,4,239,800,800
Monus vs Keclite,#0110,Keclite,0,-1,2,0,0,239,800,800
Monus vs Keclite,#0094,Monus,0,-1,2,0,0,235,800,800
Monus vs Keclite,#0110,Keclite,0,1,6,169,4,235,800,800
Monus vs Keclite,#0094,Monus,0,-1,3,0,0,373,800,800
Monus vs Keclite,#0110,Keclite,0,1,6,227,3,373,800,800
Ioliv vs Haruta Mk XLIX,#0109,Ioliv,0,-1,2,0,0,257,800,800
Ioliv vs Haruta Mk XLIX,#0035,Haruta Mk XLIX,0,1,6,436,4,257,800,800
Ioliv vs Haruta Mk XLIX,#0109,Ioliv,0,-1,2,0,0,272,800,800
Ioliv vs Haruta Mk XLIX,#0035,Haruta Mk XLIX,0,1,6,228,4,272,800,800
Ioliv vs Haruta Mk XLIX,#0109,Ioliv,0,-1,1,0,0,260,800,800
Ioliv vs Haruta Mk XLIX,#0035,Haruta Mk XLIX,0,1,6,168,5,260,800,800
Tepra vs Huyama,#0008,Tepra,0,-1,0,0,0,253,800,800
Tepra vs Huyama,#0102,Huyama,0,1,6,404,6,253,800,800
Tepra vs Huyama,#0008,Tepra,0,-1,0,0,0,222,800,800
Tepra vs Huyama,#0102,Huyama,0,1,6,471,6,222,800,800
Tepra vs Huyama,#0008,Tepra,0,-1,0,0,0,228,800,800
Tepra vs Huyama,#0102,Huyama,0,1,6,509,6,228,800,800
Rugawa vs Petania Mk LXXXVII,#0095,Rugawa,0,1,6,241,5,304,800,800
Rugawa vs Petania Mk LXXXVII,#0074,Petania Mk LXXXVII,0,-1,1,0,0,304,800,800
Rugawa vs Petania Mk LXXXVII,#0095,Rugawa,0,-1,4,0,0,382,800,800
Rugawa vs Petania Mk LXXXVII,#0074,Petania Mk LXXXVII,0,1,6,95,2,382,800,800
Rugawa vs Petania Mk LXXXVII,#0095,Rugawa,0,1,6,182,4,360,800,800
Rugawa vs Petania Mk LXXXVII,#0074,Petania Mk LXXXVII,0,-1,2,0,0,360,800,800
Ronope Mk LXVIII vs Iutov,#0143,Ronope Mk LXVIII,0,-1,1,0,0,317,800,800
Ronope Mk LXVIII vs Iutov,#0151,Iutov,0,1,6,207,5,317,800,800
Ronope Mk LXVIII vs Iutov,#0143,Ronope Mk LXVIII,0,-1,2,0,0,243,800,800
Ronope Mk LXVIII vs Iutov,#0151,Iutov,0,1,6,279,4,243,800,800
Ronope Mk LXVIII vs Iutov,#0143,Ronope Mk LXVIII,0,-1,3,0,0,348,800,800
Ronope Mk LXVIII vs Iutov,#0151,Iutov,0,1,6,192,3,348,800,800
Wustea Mk LXXXVI vs Yenus,#0081,Wustea Mk LXXXVI,0,-1,1,0,0,375,800,800
Wustea Mk LXXXVI vs Yenus,#0030,Yenus,0,1,6,229,5,375,800,800
Wustea Mk LXXXVI vs Yenus,#0081,Wustea Mk LXXXVI,0,1,6,331,5,241,800,800
Wustea Mk LXXXVI vs Yenus,#0030,Yenus,0,-1,1,0,0,241,800,800
Wustea Mk LXXXVI vs Yenus,#0081,Wustea Mk LXXXVI,0,1,6,40,2,426,800,800
Wustea Mk LXXXVI vs Yenus,#0030,Yenus,0,-1,4,0,0,426,800,800
Doruta vs Logawa,#0130,Doruta,0,1,6,396,4,442,800,800
Doruta vs Logawa,#0063,Logawa,0,-1,2,0,0,442,800,800
Doruta vs Logawa,#0130,Doruta,0,1,6,396,5,335,800,800
Doruta vs Logawa,#0063,Logawa,0,-1,1,0,0,335,800,800
Doruta vs Logawa,#0130,Doruta,0,1,6,277,5,400,800,800
Doruta vs Logawa,#0063,Logawa,0,-1,1,0,0,400,800,800
Wonus vs Xetune,#0017,Wonus,0,-1,1,0,0,300,800,800
Wonus vs Xetune,#0128,Xetune,0,1,6,95,5,300,800,800
Wonus vs Xetune,#0017,Wonus,0,1,6,261,5,358,800,800
Wonus vs Xetune,#0128,Xetune,0,-1,1,0,0,358,800,800
Wonus vs Xetune,#0017,Wonus,0,-1,4,0,0,372,800,800
Wonus vs Xetune,#0128,Xetune,0,1,6,69,2,372,800,800
Manope Mk XXXVII vs Matania,#0023,Manope Mk XXXVII,0,-1,3,0,0,323,800,800
Manope Mk XXXVII vs Matania,#0112,Matania,0,1,6,64,3,323,800,800
Manope Mk XXXVII vs Matania,#0023,Manope Mk XXXVII,0,-1,1,0,0,230,800,800
Manope Mk XXXVII vs Matania,#0112,Matania,0,1,6,356,5,230,800,800
Manope Mk XXXVII vs Matania,#0023,Manope Mk XXXVII,0,-1,3,0,0,321,800,800
Manope Mk XXXVII vs Matania,#0112,Matania,0,1,6,76,3,321,800,800
Funerth vs Negantu,#0096,Funerth,0,-1,3,0,0,352,800,800
Funerth vs Negantu,#0114,Negantu,0,1,6,188,3,352,800,800
Funerth vs Negantu,#0096,Funerth,0,1,6,212,6,247,800,800
Funerth vs Negantu,#0114,Negantu,0,-1,0,0,0,247,800,800
Funerth vs Negantu,#0096,Funerth,0,-1,5,0,0,407,800,800
Funerth vs Negantu,#0114,Negantu,0,1,6,16,1,407,800,800
Ianov vs Wehines Mk L,#0031,Ianov,0,-1,2,0,0,339,800,800
Ianov vs Wehines Mk L,#0024,Wehines Mk L,0,1,6,102,4,339,800,800
Ianov vs Wehines Mk L,#0031,Ianov,0,1,6,365,5,239,800,800
Ianov vs Wehines Mk L,#0024,Wehines Mk L,0,-1,1,0,0,239,800,800
Ianov vs Wehines Mk L,#0031,Ianov,0,1,6,325,4,300,800,800
Ianov vs Wehines Mk L,#0024,Wehines Mk L,0,-1,2,0,0,300,800,800
Qewei vs Nanov,#0059,Qewei,0,-1,3,0,0,275,800,800
Qewei vs Nanov,#0062,Nanov,0,1,6,409,3,275,800,800
Qewei vs Nanov,#0059,Qewei,0,-1,2,0,0,306,800,800
Qewei vs Nanov,#0062,Nanov,0,1,6,335,4,306,800,800
Qewei vs Nanov,#0059,Qewei,0,-1,2,0,0,321,800,800
Qewei vs Nanov,#0062,Nanov,0,1,6,286,4,321,800,800
Suria Mk XCVII vs Bowei,#0098,Suria Mk XCVII,0,-1,2,0,0,237,800,800
Suria Mk XCVII vs Bowei,#0138,Bowei,0,1,6,286,4,237,800,800
Suria Mk XCVII vs Bowei,#0098,Suria Mk XCVII,0,-1,2,0,0,241,800,800
Suria Mk XCVII vs Bowei,#0138,Bowei,0,1,6,298,4,241,800,800
Suria Mk XCVII vs Bowei,#0098,Suria Mk XCVII,0,-1,2,0,0,221,800,800
Suria Mk XCVII vs Bowei,#0138,Bowei,0,1,6,327,4,221,800,800
Herilia v14.82 vs Durus v12.47,#0111,Herilia v14.82,0,1,6,38,1,444,800,800
Herilia v14.82 vs Durus v12.47,#0135,Durus v12.47,0,-1,5,0,0,444,800,800
Herilia v14.82 vs Durus v12.47,#0111,Herilia v14.82,0,-1,5,0,0,475,800,800
Herilia v14.82 vs Durus v12.47,#0135,Durus v12.47,0,1,6,13,1,475,800,800
Herilia v14.82 vs Durus v12.47,#0111,Herilia v14.82,0,1,6,281,5,428,800,800
Herilia v14.82 vs Durus v12.47,#0135,Durus v12.47,0,-1,1,0,0,428,800,800
Later vs Wunus,#0032,Later,0,1,6,68,2,360,800,800
Later vs Wunus,#0044,Wunus,0,-1,4,0,0,360,800,800
Later vs Wunus,#0032,Later,0,-1,4,0,0,398,800,800
Later vs Wunus,#0044,Wunus,0,1,6,91,2,398,800,800
Later vs Wunus,#0032,Later,0,1,6,84,4,284,800,800
Later vs Wunus,#0044,Wunus,0,-1,2,0,0,284,800,800
Purilia Mk XXXV vs Yutania,#0016,Purilia Mk XXXV,0,-1,1,0,0,267,800,800
Purilia Mk XXXV vs Yutania,#0027,Yutania,0,1,6,208,5,267,800,800
Purilia Mk XXXV vs Yutania,#0016,Purilia Mk XXXV,0,-1,1,0,0,268,800,800
Purilia Mk XXXV vs Yutania,#0027,Yutania,0,1,6,185,5,268,800,800
Purilia Mk XXXV vs Yutania,#0016,Purilia Mk XXXV,0,-1,1,0,0,326,800,800
Purilia Mk XXXV vs Yutania,#0027,Yutania,0,1,6,220,5,326,800,800
Peter vs Wanus v30.81,#0129,Peter,0,1,6,21,1,678,800,800
Peter vs Wanus v30.81,#0126,Wanus v30.81,0,-1,5,0,0,678,800,800
Peter vs Wanus v30.81,#0129,Peter,0,1,6,111,3,385,800,800
Peter vs Wanus v30.81,#0126,Wanus v30.81,0,-1,3,0,0,385,800,800
Peter vs Wanus v30.81,#0129,Peter,0,-1,4,0,0,548,800,800
Peter vs Wanus v30.81,#0126,Wanus v30.81,0,1,6,52,2,548,800,800
Vophus vs Wuter Mk XVII,#0073,Vophus,0,-1,1,0,0,228,800,800
Vophus vs Wuter Mk XVII,#0040,Wuter Mk XVII,0,1,6,282,5,228,800,800
Vophus vs Wuter Mk XVII,#0073,Vophus,0,-1,1,0,0,169,800,800
Vophus vs Wuter Mk XVII,#0040,Wuter Mk XVII,0,1,6,234,5,169,800,800
Vophus vs Wuter Mk XVII,#0073,Vophus,0,-1,2,0,0,226,800,800
Vophus vs Wuter Mk XVII,#0040,Wuter Mk XVII,0,1,6,194,4,226,800,800
Mustea Mk XIII vs Juter Mk LXVII,#0153,Mustea Mk XIII,0,-1,5,0,0,438,800,800
Mustea Mk XIII vs Juter Mk LXVII,#0148,Juter Mk LXVII,0,1,6,23,1,438,800,800
Mustea Mk XIII vs Juter Mk LXVII,#0153,Mustea Mk XIII,0,1,6,268,4,412,800,800
Mustea Mk XIII vs Juter Mk LXVII,#0148,Juter Mk LXVII,0,-1,2,0,0,412,800,800
Mustea Mk XIII vs Juter Mk LXVII,#0153,Mustea Mk XIII,0,1,6,194,4,338,800,800
Mustea Mk XIII vs Juter Mk LXVII,#0148,Juter Mk LXVII,0,-1,2,0,0,338,800,800
Nunerth vs Pucury v46.28,#0150,Nunerth,0,1,6,253,5,197,800,800
Nunerth vs Pucury v46.28,#0034,Pucury v46.28,0,-1,1,0,0,197,800,800
Nunerth vs Pucury v46.28,#0150,Nunerth,0,1,6,239,5,214,800,800
Nunerth vs Pucury v46.28,#0034,Pucury v46.28,0,-1,1,0,0,214,800,800
Nunerth vs Pucury v46.28,#0150,Nunerth,0,-1,3,0,0,205,800,800
Nunerth vs Pucury v46.28,#0034,Pucury v46.28,0,1,6,136,3,205,800,800
Wuwei v12.30 vs Quwei,#0011,Wuwei v12.30,0,-1,4,0,0,578,800,800
Wuwei v12.30 vs Quwei,#0127,Quwei,0,1,6,55,2,578,800,800
Wuwei v12.30 vs Quwei,#0011,Wuwei v12.30,0,-1,2,0,0,291,800,800
Wuwei v12.30 vs Quwei,#0127,Quwei,0,1,6,274,4,291,800,800
Wuwei v12.30 vs Quwei,#0011,Wuwei v12.30,0,-1,2,0,0,259,800,800
Wuwei v12.30 vs Quwei,#0127,Quwei,0,1,6,145,4,259,800,800
Yestea vs Iapra,#0092,Yestea,0,-1,4,0,0,254,800,800
Yestea vs Iapra,#0025,Iapra,0,1,6,150,2,254,800,800
Yestea vs Iapra,#0092,Yestea,0,-1,5,0,0,440,800,800
Yestea vs Iapra,#0025,Iapra,0,1,6,65,1,440,800,800
Yestea vs Iapra,#0092,Yestea,0,1,6,87,5,301,800,800
Yestea vs Iapra,#0025,Iapra,0,-1,1,0,0,301,800,800
Potera vs Honov,#0042,Potera,0,1,6,57,3,343,800,800
Potera vs Honov,#0015,Honov,0,-1,3,0,0,343,800,800
Potera vs Honov,#0042,Potera,0,-1,1,0,0,287,800,800
Potera vs Honov,#0015,Honov,0,1,6,283,5,287,800,800
Potera vs Honov,#0042,Potera,0,-1,3,0,0,326,800,800
Potera vs Honov,#0015,Honov,0,1,6,166,3,326,800,800
Muhiri v31.23 vs Senus Mk XLIX,#0144,Muhiri v31.23,0,1,6,134,3,382,800,800
Muhiri v31.23 vs Senus Mk XLIX,#0028,Senus Mk XLIX,0,-1,3,0,0,382,800,800
Muhiri v31.23 vs Senus Mk XLIX,#0144,Muhiri v31.23,0,1,6,66,3,393,800,800
Muhiri v31.23 vs Senus Mk XLIX,#0028,Senus Mk XLIX,0,-1,3,0,0,393,800,800
Muhiri v31.23 vs Senus Mk XLIX,#0144,Muhiri v31.23,0,1,6,232,5,296,800,800
Muhiri v31.23 vs Senus Mk XLIX,#0028,Senus Mk XLIX,0,-1,1,0,0,296,800,800
Tenia vs Kunope,#0036,Tenia,0,1,6,138,2,701,800,800
Tenia vs Kunope,#0113,Kunope,0,-1,4,0,0,701,800,800
Tenia vs Kunope,#0036,Tenia,0,1,6,157,2,319,800,800
Tenia vs Kunope,#0113,Kunope,0,-1,4,0,0,319,800,800
Tenia vs Kunope,#0036,Tenia,0,-1,2,0,0,282,800,800
Tenia vs Kunope,#0113,Kunope,0,1,6,303,4,282,800,800
Vetania vs Yayama,#0132,Vetania,0,-1,2,0,0,196,800,800
Vetania vs Yayama,#0048,Yayama,0,1,6,283,4,196,800,800
Vetania vs Yayama,#0132,Vetania,0,1,6,83,2,322,800,800
Vetania vs Yayama,#0048,Yayama,0,-1,4,0,0,322,800,800
Vetania vs Yayama,#0132,Vetania,0,-1,0,0,0,188,800,800
Vetania vs Yayama,#0048,Yayama,0,1,6,205,6,188,800,800
Tuvis vs Soter v3.44,#0136,Tuvis,0,1,6,279,5,375,800,800
Tuvis vs Soter v3.44,#0125,Soter v3.44,0,-1,1,0,0,375,800,800
Tuvis vs Soter v3.44,#0136,Tuvis,0,-1,4,0,0,603,800,800
Tuvis vs Soter v3.44,#0125,Soter v3.44,0,1,6,35,2,603,800,800
Tuvis vs Soter v3.44,#0136,Tuvis,0,1,6,196,4,411,800,800
Tuvis vs Soter v3.44,#0125,Soter v3.44,0,-1,2,0,0,411,800,800
Qalea vs Zostea,#0091,Qalea,0,-1,3,0,0,314,800,800
Qalea vs Zostea,#0053,Zostea,0,1,6,159,3,314,800,800
Qalea vs Zostea,#0091,Qalea,0,-1,2,0,0,311,800,800
Qalea vs Zostea,#0053,Zostea,0,1,6,153,4,311,800,800
Qalea vs Zostea,#0091,Qalea,0,-1,3,0,0,381,800,800
Qalea vs Zostea,#0053,Zostea,0,1,6,36,3,381,800,800
Hunus v28.9 vs Dutune,#0083,Hunus v28.9,0,-1,3,0,0,366,800,800
Hunus v28.9 vs Dutune,#0079,Dutune,0,1,6,142,3,366,800,800
Hunus v28.9 vs Dutune,#0083,Hunus v28.9,0,1,6,53,2,393,800,800
Hunus v28.9 vs Dutune,#0079,Dutune,0,-1,4,0,0,393,800,800
Hunus v28.9 vs Dutune,#0083,Hunus v28.9,0,1,6,38,1,468,800,800
Hunus v28.9 vs Dutune,#0079,Dutune,0,-1,5,0,0,468,800,800
Sophus vs Megantu,#0006,Sophus,0,1,6,135,3,190,800,800
Sophus vs Megantu,#0093,Megantu,0,-1,3,0,0,190,800,800
Sophus vs Megantu,#0006,Sophus,0,1,6,184,5,258,800,800
Sophus vs Megantu,#0093,Megantu,0,-1,1,0,0,258,800,800
Sophus vs Megantu,#0006,Sophus,0,1,6,207,5,280,800,800
Sophus vs Megantu,#0093,Megantu,0,-1,1,0,0,280,800,800
Juzuno v16.41 vs Humia,#0137,Juzuno v16.41,0,1,6,212,4,291,800,800
Juzuno v16.41 vs Humia,#0020,Humia,0,-1,2,0,0,291,800,800
Juzuno v16.41 vs Humia,#0137,Juzuno v16.41,0,-1,3,0,0,380,800,800
Juzuno v16.41 vs Humia,#0020,Humia,0,1,6,102,3,380,800,800
Juzuno v16.41 vs Humia,#0137,Juzuno v16.41,0,1,6,315,4,244,800,800
Juzuno v16.41 vs Humia,#0020,Humia,0,-1,2,0,0,244,800,800
Doyama Mk VII vs Cotania,#0087,Doyama Mk VII,0,1,6,497,6,228,800,800
Doyama Mk VII vs Cotania,#0005,Cotania,0,-1,0,0,0,228,800,800
Doyama Mk VII vs Cotania,#0087,Doyama Mk VII,0,1,6,316,4,268,800,800
Doyama Mk VII vs Cotania,#0005,Cotania,0,-1,2,0,0,268,800,800
Doyama Mk VII vs Cotania,#0087,Doyama Mk VII,0,1,6,277,5,290,800,800
Doyama Mk VII vs Cotania,#0005,Cotania,0,-1,1,0,0,290,800,800
Secarro vs Tubos,#0071,Secarro,0,1,6,74,3,383,800,800
Secarro vs Tubos,#0003,Tubos,0,-1,3,0,0,383,800,800
Secarro vs Tubos,#0071,Secarro,0,-1,5,0,0,491,800,800
Secarro vs Tubos,#0003,Tubos,0,1,6,2,1,491,800,800
Secarro vs Tubos,#0071,Secarro,0,1,6,170,2,495,800,800
Secarro vs Tubos,#0003,Tubos,0,-1,4,0,0,495,800,800
Fabos vs Jatania,#0101,Fabos,0,-1,1,0,0,335,800,800
Fabos vs Jatania,#0106,Jatania,0,1,6,327,5,335,800,800
Fabos vs Jatania,#0101,Fabos,0,-1,0,0,0,247,800,800
Fabos vs Jatania,#0106,Jatania,0,1,6,364,6,247,800,800
Fabos vs Jatania,#0101,Fabos,0,-1,1,0,0,321,800,800
Fabos vs Jatania,#0106,Jatania,0,1,6,493,5,321,800,800
Iavis v40.72 vs Relia v12.42,#0019,Iavis v40.72,0,1,6,181,4,289,800,800
Iavis v40.72 vs Relia v12.42,#0009,Relia v12.42,0,-1,2,0,0,289,800,800
Iavis v40.72 vs Relia v12.42,#0019,Iavis v40.72,0,1,6,137,3,248,800,800
Iavis v40.72 vs Relia v12.42,#0009,Relia v12.42,0,-1,3,0,0,248,800,800
Iavis v40.72 vs Relia v12.42,#0019,Iavis v40.72,0,1,6,361,5,181,800,800
Iavis v40.72 vs Relia v12.42,#0009,Relia v12.42,0,-1,1,0,0,181,800,800
Fatera vs Jenides,#0123,Fatera,0,-1,5,0,0,352,800,800
Fatera vs Jenides,#0075,Jenides,0,1,6,63,1,352,800,800
Fatera vs Jenides,#0123,Fatera,0,1,6,105,2,389,800,800
Fatera vs Jenides,#0075,Jenides,0,-1,4,0,0,389,800,800
Fatera vs Jenides,#0123,Fatera,0,-1,1,0,0,282,800,800
Fatera vs Jenides,#0075,Jenides,0,1,6,138,5,282,800,800
Waria v41.6 vs Zoclite,#0120,Waria v41.6,0,1,6,236,6,353,800,800
Waria v41.6 vs Zoclite,#0064,Zoclite,0,-1,0,0,0,353,800,800
Waria v41.6 vs Zoclite,#0120,Waria v41.6,0,-1,4,0,0,553,800,800
Waria v41.6 vs Zoclite,#0064,Zoclite,0,1,6,67,2,553,800,800
Waria v41.6 vs Zoclite,#0120,Waria v41.6,0,1,6,164,2,489,800,800
Waria v41.6 vs Zoclite,#0064,Zoclite,0,-1,4,0,0,489,800,800
Nehiri vs Bonope,#0029,Nehiri,0,1,6,147,3,571,800,800
Nehiri vs Bonope,#0069,Bonope,0,-1,3,0,0,571,800,800
Nehiri vs Bonope,#0029,Nehiri,0,1,6,162,3,261,800,800
Nehiri vs Bonope,#0069,Bonope,0,-1,3,0,0,261,800,800
Nehiri vs Bonope,#0029,Nehiri,0,-1,3,0,0,276,800,800
Nehiri vs Bonope,#0069,Bonope,0,1,6,181,3,276,800,800
Lethea Mk XCVII vs Vucarro v33.11,#0115,Lethea Mk XCVII,0,-1,3,0,0,209,800,800
Lethea Mk XCVII vs Vucarro v33.11,#0077,Vucarro v33.11,0,1,6,177,3,209,800,800
Lethea Mk XCVII vs Vucarro v33.11,#0115,Lethea Mk XCVII,0,-1,5,0,0,444,800,800
Lethea Mk XCVII vs Vucarro v33.11,#0077,Vucarro v33.11,0,1,6,45,1,444,800,800
Lethea Mk XCVII vs Vucarro v33.11,#0115,Lethea Mk XCVII,0,1,6,164,4,303,800,800
Lethea Mk XCVII vs Vucarro v33.11,#0077,Vucarro v33.11,0,-1,2,0,0,303,800,800
Selea vs Halea v22.63,#0021,Selea,0,1,6,255,5,197,800,800
Selea vs Halea v22.63,#0054,Halea v22.63,0,-1,1,0,0,197,800,800
Selea vs Halea v22.63,#0021,Selea,0,1,6,146,4,279,800,800
Selea vs Halea v22.63,#0054,Halea v22.63,0,-1,2,0,0,279,800,800
Selea vs Halea v22.63,#0021,Selea,0,1,6,313,3,245,800,800
Selea vs Halea v22.63,#0054,Halea v22.63,0,-1,3,0,0,245,800,800
Jolea vs Nonia,#0026,Jolea,0,-1,1,0,0,283,800,800
Jolea vs Nonia,#0002,Nonia,0,1,6,359,5,283,800,800
Jolea vs Nonia,#0026,Jolea,0,1,6,71,3,399,800,800
Jolea vs Nonia,#0002,Nonia,0,-1,3,0,0,399,800,800
Jolea vs Nonia,#0026,Jolea,0,-1,1,0,0,293,800,800
Jolea vs Nonia,#0002,Nonia,0,1,6,340,5,293,800,800
Xotune v29.73 vs Qater,#0103,Xotune v29.73,0,1,6,107,3,264,800,800
Xotune v29.73 vs Qater,#0076,Qater,0,-1,3,0,0,264,800,800
Xotune v29.73 vs Qater,#0103,Xotune v29.73,0,-1,4,0,0,265,800,800
Xotune v29.73 vs Qater,#0076,Qater,0,1,6,78,2,265,800,800
Xotune v29.73 vs Qater,#0103,Xotune v29.73,0,-1,2,0,0,262,800,800
Xotune v29.73 vs Qater,#0076,Qater,0,1,6,148,4,262,800,800
Buwei vs Ferilia,#0018,Buwei,0,1,6,9,1,588,800,800
Buwei vs Ferilia,#0066,Ferilia,0,-1,5,0,0,588,800,800
Buwei vs Ferilia,#0018,Buwei,0,1,6,29,3,364,800,800
Buwei vs Ferilia,#0066,Ferilia,0,-1,3,0,0,364,800,800
Buwei vs Ferilia,#0018,Buwei,0,1,6,77,3,356,800,800
Buwei vs Ferilia,#0066,Ferilia,0,-1,3,0,0,356,800,800
Koturn vs Nalea v36.5,#0152,Koturn,0,1,6,298,4,240,800,800
Koturn vs Nalea v36.5,#0105,Nalea v36.5,0,-1,2,0,0,240,800,800
Koturn vs Nalea v36.5,#0152,Koturn,0,1,6,405,6,177,800,800
Koturn vs Nalea v36.5,#0105,Nalea v36.5,0,-1,0,0,0,177,800,800
Koturn vs Nalea v36.5,#0152,Koturn,0,1,6,224,5,292,800,800
Koturn vs Nalea v36.5,#0105,Nalea v36.5,0,-1,1,0,0,292,800,800
Yocarro Mk XLVII vs Foter,#0022,Yocarro Mk XLVII,0,1,6,367,5,214,800,800
Yocarro Mk XLVII vs Foter,#0097,Foter,0,-1,1,0,0,214,800,800
Yocarro Mk XLVII vs Foter,#0022,Yocarro Mk XLVII,0,1,6,209,2,321,800,800
Yocarro Mk XLVII vs Foter,#0097,Foter,0,-1,4,0,0,321,800,800
Yocarro Mk XLVII vs Foter,#0022,Yocarro Mk XLVII,0,1,6,312,5,213,800,800
Yocarro Mk XLVII vs Foter,#0097,Foter,0,-1,1,0,0,213,800,800
Fanov v33.40 vs Xunus Mk XII,#0124,Fanov v33.40,0,-1,4,0,0,381,800,800
Fanov v33.40 vs Xunus Mk XII,#0119,Xunus Mk XII,0,1,6,69,2,381,800,800
Fanov v33.40 vs Xunus Mk XII,#0124,Fanov v33.40,0,-1,4,0,0,414,800,800
Fanov v33.40 vs Xunus Mk XII,#0119,Xunus Mk XII,0,1,6,38,2,414,800,800
Fanov v33.40 vs Xunus Mk XII,#0124,Fanov v33.40,0,1,6,269,3,343,800,800
Fanov v33.40 vs Xunus Mk XII,#0119,Xunus Mk XII,0,-1,3,0,0,343,800,800
Toliv v6.73 vs Cuvis,#0041,Toliv v6.73,0,1,6,72,2,396,800,800
Toliv v6.73 vs Cuvis,#0039,Cuvis,0,-1,4,0,0,396,800,800
Toliv v6.73 vs Cuvis,#0041,Toliv v6.73,0,1,6,133,3,408,800,800
Toliv v6.73 vs Cuvis,#0039,Cuvis,0,-1,3,0,0,408,800,800
Toliv v6.73 vs Cuvis,#0041,Toliv v6.73,0,-1,5,0,0,422,800,800
Toliv v6.73 vs Cuvis,#0039,Cuvis,0,1,6,5,1,422,800,800
Guthea vs Gaphus,#0058,Guthea,0,-1,3,0,0,354,800,800
Guthea vs Gaphus,#0001,Gaphus,0,1,6,84,3,354,800,800
Guthea vs Gaphus,#0058,Guthea,0,-1,0,0,0,275,800,800
Guthea vs Gaphus,#0001,Gaphus,0,1,6,313,6,275,800,800
Guthea vs Gaphus,#0058,Guthea,0,-1,2,0,0,329,800,800
Guthea vs Gaphus,#0001,Gaphus,0,1,6,130,4,329,800,800
Cethea vs Xaturn,#0117,Cethea,0,1,6,375,5,316,800,800
Cethea vs Xaturn,#0051,Xaturn,0,-1,1,0,0,316,800,800
Cethea vs Xaturn,#0117,Cethea,0,1,6,309,4,380,800,800
Cethea vs Xaturn,#0051,Xaturn,0,-1,2,0,0,380,800,800
Cethea vs Xaturn,#0117,Cethea,0,1,6,243,5,407,800,800
Cethea vs Xaturn,#0051,Xaturn,0,-1,1,0,0,407,800,800
Yutera Mk LXXXIV vs Nutera,#0012,Yutera Mk LXXXIV,0,-1,3,0,0,259,800,800
Yutera Mk LXXXIV vs Nutera,#0104,Nutera,0,1,6,202,3,259,800,800
Yutera Mk LXXXIV vs Nutera,#0012,Yutera Mk LXXXIV,0,-1,3,0,0,266,800,800
Yutera Mk LXXXIV vs Nutera,#0104,Nutera,0,1,6,157,3,266,800,800
Yutera Mk LXXXIV vs Nutera,#0012,Yutera Mk LXXXIV,0,-1,1,0,0,230,800,800
Yutera Mk LXXXIV vs Nutera,#0104,Nutera,0,1,6,197,5,230,800,800
Qustea vs Qaturn,#0052,Qustea,0,-1,1,0,0,281,800,800
Qustea vs Qaturn,#0082,Qaturn,0,1,6,311,5,281,800,800
Qustea vs Qaturn,#0052,Qustea,0,-1,1,0,0,312,800,800
Qustea vs Qaturn,#0082,Qaturn,0,1,6,452,5,312,800,800
Qustea vs Qaturn,#0052,Qustea,0,-1,3,0,0,404,800,800
Qustea vs Qaturn,#0082,Qaturn,0,1,6,270,3,404,800,800
Yonia vs Xocury,#0146,Yonia,0,1,6,308,6,204,800,800
Yonia vs Xocury,#0010,Xocury,0,-1,0,0,0,204,800,800
Yonia vs Xocury,#0146,Yonia,0,1,6,240,5,325,800,800
Yonia vs Xocury,#0010,Xocury,0,-1,1,0,0,325,800,800
Yonia vs Xocury,#0146,Yonia,0,1,6,228,5,236,800,800
Yonia vs Xocury,#0010,Xocury,0,-1,1,0,0,236,800,800
Xulia vs Wahiri Mk LXXIV,#0072,Xulia,0,-1,0,0,0,250,800,800
Xulia vs Wahiri Mk LXXIV,#0056,Wahiri Mk LXXIV,0,1,6,383,6,250,800,800
Xulia vs Wahiri Mk LXXIV,#0072,Xulia,0,-1,1,0,0,413,800,800
Xulia vs Wahiri Mk LXXIV,#0056,Wahiri Mk LXXIV,0,1,6,406,5,413,800,800
Xulia vs Wahiri Mk LXXIV,#0072,Xulia,0,-1,0,0,0,328,800,800
Xulia vs Wahiri Mk LXXIV,#0056,Wahiri Mk LXXIV,0,1,6,501,6,328,800,800
Sugantu vs Futer,#0121,Sugantu,0,1,6,238,6,211,800,800
Sugantu vs Futer,#0045,Futer,0,-1,0,0,0,211,800,800
Sugantu vs Futer,#0121,Sugantu,0,-1,1,0,0,361,800,800
Sugantu vs Futer,#0045,Futer,0,1,6,239,5,361,800,800
