uid,squadron,name,value,weapon,scanner,thruster,steering,chassis,startingHealth,health,damage,kills,diedAt,roundTime,width,height
4VIauZ,Squadron Humia,Humia,0.728,Fusion Cannon,SC800,T20,S8,C175,150,0,152,0,292.09,357,720,720
4VIauZ,Squadron Humia,Gestea,0.678,Phase Rifle,SC300,T18,S8,C175,150,-4,64,0,115.37,357,720,720
4VIauZ,Squadron Humia,Tolea v13.42,0.595,Pulse Rifle,SC500,T12,S15,C175,150,-2,57,0,254.55,357,720,720
4VIauZ,Squadron Humia,Lanov,0.550,Phase Rifle,SC500,T18,S10,C100,75,-4,48,0,106.84,357,720,720
4VIauZ,Squadron Humia,Detera v39.20,0.494,Arc Gun,SC600,T12,S6,C175,150,-3,206,3,356.55,357,720,720
4VIauZ,Squadron Humia,Sephus,0.444,Arc Gun,SC800,T10,S8,C100,75,-4,133,0,232.51,357,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,154,128,0,,253,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-4,100,1,189.08,253,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,39,180,3,,253,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,52,110,0,,253,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-4,121,2,215.42,253,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-3,62,0,68.16,253,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,58,120,1,,264,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,6,170,3,,264,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,133,200,1,,264,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,36,90,1,,264,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-18,60,0,155.79,264,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-4,46,0,72.77,264,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,14,176,0,,334,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,8,160,3,,334,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,140,150,1,,334,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,107,50,0,,334,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-7,148,2,264.99,334,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-3,12,0,55.21,334,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,-6,144,1,232.73,348,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-1,170,1,290.68,348,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,44,210,4,,348,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,11,140,0,,348,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-7,105,0,143.66,348,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-1,97,0,105.34,348,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,89,168,2,,227,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,44,90,1,,227,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,84,150,0,,227,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,46,20,1,,227,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,6,103,2,,227,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-13,46,0,117.84,227,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,46,168,1,,441,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-1,110,0,107.35,441,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,9,220,3,,441,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,15,130,2,,441,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-4,102,0,304.73,441,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-6,0,0,50.49,441,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,141,112,1,,311,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-6,170,1,243.00,311,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,129,230,3,,311,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,98,60,1,,311,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-5,85,0,129.90,311,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-2,67,0,59.67,311,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,38,120,0,,343,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,21,110,1,,343,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,120,210,3,,343,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,47,70,0,,343,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,2,160,2,,343,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-4,38,0,100.99,343,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,92,104,1,,292,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-1,50,0,55.58,292,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,106,220,3,,292,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,11,120,0,,292,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-8,105,0,189.42,292,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,1,113,2,,292,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,92,208,1,,222,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,2,120,2,,222,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,65,160,3,,222,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,57,130,0,,222,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,36,75,0,,222,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,32,86,0,,222,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,64,144,0,,269,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,16,190,1,,269,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,104,210,3,,269,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,46,120,1,,269,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-5,59,1,126.35,269,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,12,93,0,,269,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,122,160,2,,278,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-6,110,0,159.07,278,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,1,230,3,,278,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,43,110,1,,278,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-2,75,0,111.58,278,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-5,48,0,149.97,278,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,79,192,0,,309,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-6,70,0,121.98,309,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,1,120,2,,309,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,53,150,1,,309,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,76,164,1,,309,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,21,176,2,,309,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,44,200,0,,205,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,8,170,3,,205,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,111,150,2,,205,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,93,90,1,,205,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-5,42,0,118.44,205,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,55,47,0,,205,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,0,112,0,240.17,288,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-13,140,1,169.38,288,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,2,200,4,,288,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,91,70,1,,288,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-12,59,0,103.47,288,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-1,66,0,91.80,288,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,26,216,3,,375,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,0,30,0,84.42,375,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,129,210,0,,375,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,-4,130,1,241.24,375,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,0,109,0,168.45,375,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-1,85,2,322.50,375,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,184,56,1,,183,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,39,80,2,,183,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,142,130,1,,183,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,64,70,0,,183,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,44,100,1,,183,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,24,105,1,,183,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,164,120,0,,204,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,18,130,2,,204,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,56,200,2,,204,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,85,70,1,,204,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,61,124,1,,204,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-5,80,0,142.83,204,720,720
mzaDkL,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,0,232,3,351.61,352,720,720
mzaDkL,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-1,70,0,77.29,352,720,720
mzaDkL,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,-4,120,0,305.34,352,720,720
mzaDkL,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,-8,130,0,202.43,352,720,720
mzaDkL,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-3,109,0,154.32,352,720,720
mzaDkL,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-5,72,0,170.62,352,720,720
O3a8WJ,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,92,224,2,,302,720,720
O3a8WJ,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-2,80,0,88.36,302,720,720
O3a8WJ,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,31,240,3,,302,720,720
O3a8WJ,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,45,70,1,,302,720,720
O3a8WJ,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-5,44,0,126.45,302,720,720
O3a8WJ,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-7,43,0,73.20,302,720,720
O3a8WJ,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,156,152,1,,261,720,720
O3a8WJ,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,0,50,1,222.37,261,720,720
O3a8WJ,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,37,210,2,,261,720,720
O3a8WJ,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,69,50,0,,261,720,720
O3a8WJ,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-4,142,0,170.92,261,720,720
O3a8WJ,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,16,78,2,,261,720,720
O3a8WJ,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,41,176,1,,291,720,720
O3a8WJ,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-1,70,0,95.32,291,720,720
O3a8WJ,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,69,180,2,,291,720,720
O3a8WJ,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,-7,70,0,114.69,291,720,720
O3a8WJ,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,38,145,3,,291,720,720
O3a8WJ,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-9,57,0,72.64,291,720,720
O3a8WJ,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,-1,168,2,252.34,326,720,720
O3a8WJ,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-1,60,0,54.21,326,720,720
O3a8WJ,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,50,220,1,,326,720,720
O3a8WJ,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,23,170,2,,326,720,720
O3a8WJ,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,40,143,1,,326,720,720
O3a8WJ,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-4,84,0,222.28,326,720,720
O3a8WJ,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,101,136,2,,223,720,720
O3a8WJ,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,10,100,0,,223,720,720
O3a8WJ,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,58,100,2,,223,720,720
O3a8WJ,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,30,120,1,,223,720,720
O3a8WJ,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,18,36,1,,223,720,720
O3a8WJ,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,7,74,0,,223,720,720
O3a8WJ,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,81,152,3,,298,720,720
O3a8WJ,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,15,100,0,,298,720,720
O3a8WJ,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,92,160,2,,298,720,720
O3a8WJ,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,10,170,1,,298,720,720
O3a8WJ,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-6,48,0,78.52,298,720,720
O3a8WJ,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-9,86,0,187.12,298,720,720
O3a8WJ,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,115,144,2,,247,720,720
O3a8WJ,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-1,110,1,150.68,247,720,720
O3a8WJ,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,130,160,1,,247,720,720
O3a8WJ,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,91,130,2,,247,720,720
O3a8WJ,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-9,45,0,88.09,247,720,720
O3a8WJ,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,17,135,0,,247,720,720
O3a8WJ,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,146,144,0,,276,720,720
O3a8WJ,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,17,80,2,,276,720,720
O3a8WJ,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,113,180,1,,276,720,720
O3a8WJ,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,59,90,2,,276,720,720
O3a8WJ,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-2,114,1,242.15,276,720,720
O3a8WJ,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-3,89,0,205.11,276,720,720
O3a8WJ,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,128,168,2,,247,720,720
O3a8WJ,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,33,70,0,,247,720,720
O3a8WJ,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,91,230,2,,247,720,720
O3a8WJ,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,21,90,0,,247,720,720
O3a8WJ,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-5,98,0,140.21,247,720,720
O3a8WJ,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,37,68,2,,247,720,720
O3a8WJ,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,149,128,0,,225,720,720
O3a8WJ,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,32,190,3,,225,720,720
O3a8WJ,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,147,150,2,,225,720,720
O3a8WJ,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,50,150,0,,225,720,720
O3a8WJ,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-9,70,0,138.55,225,720,720
O3a8WJ,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-2,96,1,174.49,225,720,720
O3a8WJ,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,78,192,3,,287,720,720
O3a8WJ,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-2,140,2,270.35,287,720,720
O3a8WJ,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,112,190,0,,287,720,720
O3a8WJ,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,90,120,1,,287,720,720
O3a8WJ,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-1,140,0,226.30,287,720,720
O3a8WJ,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-1,36,0,48.03,287,720,720
O3a8WJ,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,-1,240,1,317.43,317,720,720
O3a8WJ,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-13,70,1,179.76,317,720,720
O3a8WJ,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,-12,60,0,169.74,317,720,720
O3a8WJ,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,-14,110,1,267.82,317,720,720
O3a8WJ,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-6,71,0,110.73,317,720,720
O3a8WJ,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-11,59,0,132.75,317,720,720
6p9LHw,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,56,128,0,,235,720,720
6p9LHw,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,22,120,0,,235,720,720
6p9LHw,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,138,140,1,,235,720,720
6p9LHw,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,43,80,1,,235,720,720
6p9LHw,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,18,137,2,,235,720,720
6p9LHw,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,12,93,2,,235,720,720
6p9LHw,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,61,144,0,,239,720,720
6p9LHw,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-2,130,0,161.94,239,720,720
6p9LHw,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,176,180,5,,239,720,720
6p9LHw,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,52,60,0,,239,720,720
6p9LHw,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,28,96,1,,239,720,720
6p9LHw,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-12,59,0,177.81,239,720,720
6p9LHw,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,90,128,1,,231,720,720
6p9LHw,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-2,160,2,210.33,231,720,720
6p9LHw,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,120,170,1,,231,720,720
6p9LHw,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,-9,90,0,189.68,231,720,720
6p9LHw,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,85,97,2,,231,720,720
6p9LHw,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-8,55,0,56.53,231,720,720
6p9LHw,Squadron Selea,Selea,0.722,Fusion Cannon,SC500,T15,S12,C200,200,-1,168,0,290.43,433,720,720
6p9LHw,Squadron Selea,Nuzuno,0.617,Plasma Cannon,SC300,T20,S15,C100,75,-11,170,1,213.25,433,720,720
6p9LHw,Squadron Selea,Huliv Mk I,0.589,Plasma Cannon,SC500,T10,S4,C200,200,-6,70,0,99.90,433,720,720
6p9LHw,Squadron Selea,Gupra Mk XLII,0.517,Plasma Cannon,SC300,T20,S4,C150,125,53,200,4,,433,720,720
6p9LHw,Squadron Selea,Gaphus,0.511,Arc Gun,SC600,T12,S10,C125,100,-1,120,0,183.76,433,720,720
6p9LHw,Squadron Selea,Ruvis,0.478,Arc Gun,SC500,T12,S8,C100,75,-5,133,1,254.24,433,720,720
